P
0.4457831325300958
0.4096385542168548
0.397590361445765
0.38554216867467517
0.38554216867467517
0.397590361445765
0.4216867469879304
0.43373493975903443
0.4939759036144551
0.48192771084335106
0.5421686746987717
0.6024096385541924
0.5301204819276961
0.397590361445765
0.27710843373492366
0.216867469879503
0.216867469879503
0.22891566265059282
0.24096385542168264
0.26506024096383385
0.3012048192771033
0.3012048192771033
0.3253012048192545
0.34939759036143414
0.34939759036143414
0.27710843373492366
0.2048192771084132
0.18072289156626198
0.15662650602408235
0.15662650602408235
0.15662650602408235
0.18072289156626198
0.216867469879503
0.25301204819275824
0.2891566265060135
0.3734939759036138
0.27710843373492366
0.18072289156626198
0.08433734939757187
0.012048192771075605
0.012048192771075605
0.0
0.03614457831324103
0.1084337349397515
0.13253012048191692
0.18072289156626198
0.19277108433733758
0.22891566265059282
0.24096385542168264
0.2048192771084132
0.18072289156626198
0.22891566265059282
0.216867469879503
0.216867469879503
0.24096385542168264
0.2891566265060135
0.3373493975903443
0.3734939759036138
0.4096385542168548
0.4939759036144551
0.45783132530119985
0.38554216867467517
0.3373493975903443
0.3012048192771033
0.3373493975903443
0.397590361445765
0.4096385542168548
0.4457831325300958
0.4939759036144551
0.5421686746987717
0.6024096385541924
0.6385542168674618
0.626506024096372
0.626506024096372
0.6144578313252964
0.6024096385541924
0.5662650602409514
0.5662650602409514
0.5662650602409514
0.6144578313252964
0.662650602409613
0.7228915662650337
0.7831325301204544
0.7710843373493788
0.6987951807228825
0.6385542168674618
0.5180722891566205
0.48192771084335106
0.4939759036144551
0.4939759036144551
0.5180722891566205
0.5903614457831168
0.5542168674698758
0.5783132530120412
0.5903614457831168
0.5542168674698758
0.5421686746987717
0.4939759036144551
0.48192771084335106
0.45783132530119985
0.4457831325300958
0.38554216867467517
0.36144578313252396
0.4216867469879304
0.4457831325300958
0.48192771084335106
0.48192771084335106
0.48192771084335106
0.397590361445765
0.2891566265060135
0.19277108433733758
0.16867469879517216
0.14457831325299253
0.14457831325299253
0.19277108433733758
0.22891566265059282
0.22891566265059282
0.25301204819275824
0.27710843373492366
0.25301204819275824
0.27710843373492366
0.25301204819275824
0.27710843373492366
0.25301204819275824
0.25301204819275824
0.25301204819275824
0.26506024096383385
0.36144578313252396
0.397590361445765
0.43373493975903443
0.4939759036144551
0.5301204819276961
0.45783132530119985
0.397590361445765
0.3253012048192545
0.3012048192771033
0.3012048192771033
0.3253012048192545
0.38554216867467517
0.4096385542168548
0.43373493975903443
0.46987951807227546
0.5060240963855165
0.5180722891566205
0.5301204819276961
0.5060240963855165
0.5060240963855165
0.5060240963855165
0.48192771084335106
0.48192771084335106
0.4939759036144551
0.5783132530120412
0.6144578313252964
0.6746987951807171
0.6987951807228825
0.7469879518072133
0.662650602409613
0.5903614457831168
0.4939759036144551
0.45783132530119985
0.48192771084335106
0.5060240963855165
0.6024096385541924
0.662650602409613
0.7228915662650337
0.7469879518072133
0.7831325301204544
0.7831325301204544
0.7951807228915584
0.7710843373493788
0.7590361445783032
0.7831325301204544
0.807228915662634
0.7951807228915584
0.843373493975875
0.8795180722891445
0.9277108433734753
0.9518072289156407
0.987951807228896
1.0
0.9518072289156407
0.8674698795180547
0.7349397590361377
0.7108433734939581
0.7108433734939581
0.7228915662650337
0.7590361445783032
0.807228915662634
0.8313253012047994
0.807228915662634
0.8192771084337238
0.807228915662634
0.807228915662634
0.7710843373493788
0.7108433734939581
0.6867469879517927
0.6385542168674618
0.6385542168674618
0.626506024096372
0.6746987951807171
0.7228915662650337
0.7951807228915584
0.843373493975875
0.843373493975875
0.7831325301204544
0.6746987951807171
0.5662650602409514
0.4939759036144551
0.46987951807227546
0.4457831325300958
0.46987951807227546
0.5060240963855165
0.5542168674698758
0.5783132530120412
0.5903614457831168
0.5903614457831168
0.6024096385541924
0.626506024096372
0.626506024096372
0.6385542168674618
0.6144578313252964
0.6144578313252964
0.6506024096385374
0.7469879518072133
0.7831325301204544
0.9156626506023997
0.9638554216867163
0.9759036144578204
0.9277108433734753
0.7951807228915584
0.6867469879517927
0.5903614457831168
0.5662650602409514
0.5421686746987717
0.5542168674698758
0.626506024096372
0.662650602409613
0.6987951807228825
0.7228915662650337
